Open,Close,High,Low,Volume,VWAP,Timestamp,Transactions,OTC
108460,108465.9,108469.27,108280,0.6239348700000001,108396.089,2025-05-24T00:24:00,150,
108465.88,108482.59,108482.6,108280,1.3333379900000009,108411.558,2025-05-24T00:25:00,173,
108482.59,108310,108500,108280,1.7817488800000003,108408.5604,2025-05-24T00:26:00,200,
108499.31,108487.62,108503.82,108280,0.9125694699999997,108350.1746,2025-05-24T00:27:00,161,
108487.63,108466.97,108495.53,108280,0.5602933999999998,108381.2778,2025-05-24T00:28:00,115,
108466.97,108469.13,108485.6,108280,0.9178705399999998,108380.6017,2025-05-24T00:29:00,167,
108469.12,108290,108485.6,108280,7.4654377,108474.2518,2025-05-24T00:30:00,213,
108432.96,108463.94,108485.4,108270,0.98466265,108363.9757,2025-05-24T00:31:00,171,
108464.55,108454.51,108493.94,108270,1.4015846400000014,108414.4491,2025-05-24T00:32:00,193,
108485.3,108450.8,108485.3,108250,3.0345245999999984,108440.8852,2025-05-24T00:33:00,209,
108467.37,108502.75,108503.65,108260,0.9322040899999997,108422.3622,2025-05-24T00:34:00,187,
108502.72,108460.9,108506.53,108260,2.6885876800000004,108440.7412,2025-05-24T00:35:00,229,
108260,108472.89,108475.75,108170,1.0503854199999993,108330.3055,2025-05-24T00:36:00,255,
108470.83,108480.43,108483.76,108260,0.5995184999999996,108321.2747,2025-05-24T00:37:00,191,
108480.43,108523.78,108526.97,108290,3.712376700000002,108489.4195,2025-05-24T00:38:00,264,
108523.78,108499.9,108562,108300,2.658187,108490.771,2025-05-24T00:39:00,241,
108561.09,108536.37,108561.09,108320,1.5412617199999998,108500.3826,2025-05-24T00:40:00,188,
108536.37,108517.08,108536.37,108310,0.60125263,108428.7122,2025-05-24T00:41:00,127,
108517.07,108504.89,108573.01,108300,4.699618069999994,108522.9975,2025-05-24T00:42:00,220,
108514.8,108516.88,108532.17,108270,1.21480061,108406.2311,2025-05-24T00:43:00,157,
108516.88,108519.16,108526.34,108290,1.8964126700000006,108487.5855,2025-05-24T00:44:00,205,
108519.14,108469.14,108519.15,108270,2.26517848,108457.3106,2025-05-24T00:45:00,156,
108514,108490.07,108514,108250,2.0313556200000003,108410.5753,2025-05-24T00:46:00,194,
108489.33,108549.38,108550.07,108300,0.5735386799999995,108485.8918,2025-05-24T00:47:00,234,
108555.02,108569.5,108569.5,108290,1.7905400300000014,108441.1846,2025-05-24T00:48:00,155,
108569.5,108575.3,108589.85,108350,2.0572544399999995,108526.228,2025-05-24T00:49:00,140,
108575.3,108591.75,108594.49,108360,5.24341165,108575.7757,2025-05-24T00:50:00,210,
108591.76,108591.76,108591.76,108360,1.6771726800000013,108496.9551,2025-05-24T00:51:00,148,
108591.76,108560,108591.76,108360,1.47025828,108532.9473,2025-05-24T00:52:00,168,
108560,108560,108590,108360,0.5594114700000002,108403.8977,2025-05-24T00:53:00,101,
108559.99,108556.7,108571,108370,11.989763660000012,108562.2202,2025-05-24T00:54:00,275,
108370,108560,108568.3,108340,1.3950689299999992,108489.15,2025-05-24T00:55:00,131,
108560,108578.13,108588.75,108340,7.179064540000005,108550.0036,2025-05-24T00:56:00,267,
108578.13,108566.87,108581.3,108370,4.874940229999995,108566.0119,2025-05-24T00:57:00,345,
108566.86,108507.7,108581.3,108320,4.001810370000005,108516.7115,2025-05-24T00:58:00,324,
108491.72,108502.36,108509.77,108270,2.91923533,108464.4981,2025-05-24T00:59:00,192,
108505.7,108340,108540.19,108310,1.8720599099999982,108490.9051,2025-05-24T01:00:00,177,
108508.57,108499.96,108549.76,108270,2.288521930000001,108468.0722,2025-05-24T01:01:00,228,
108499.95,108490.89,108511.49,108240,2.7234799399999985,108444.9245,2025-05-24T01:02:00,199,
108490.88,108482.31,108502.7,108270,1.4072662100000009,108458.3085,2025-05-24T01:03:00,142,
108482.31,108374.18,108500.1,108160,7.030175209999996,108384.5942,2025-05-24T01:04:00,331,
108374.22,108330,108518.53,108190,4.811529000000001,108430.9147,2025-05-24T01:05:00,352,
108502.4,108220,108519.7,108200,1.52392155,108389.8917,2025-05-24T01:06:00,191,
108437.68,108437.41,108467.3,108230,0.9184289,108385.965,2025-05-24T01:07:00,177,
108443.35,108440.45,108450.3,108210,1.00541547,108340.8489,2025-05-24T01:08:00,120,
108440.45,108240,108476.57,108200,3.4112049099999995,108405.1288,2025-05-24T01:09:00,189,
108451.79,108430.21,108457.67,108250,0.7162515699999996,108429.9309,2025-05-24T01:10:00,146,
108430.2,108140,108439.4,108110,19.123659,108394.7608,2025-05-24T01:11:00,343,
108335.73,108391.61,108394.98,108140,1.96103149,108332.8915,2025-05-24T01:12:00,201,
108391.61,108340.46,108393.56,108150,2.3659557700000007,108328.902,2025-05-24T01:13:00,204,
108340.46,108373.39,108376.46,108150,0.7401807000000005,108290.2048,2025-05-24T01:14:00,156,
108170,108322.03,108373.41,108110,11.868259349999995,108320.3652,2025-05-24T01:15:00,328,
108359.7,108140,108359.7,108100,3.112458019999999,108301.9956,2025-05-24T01:16:00,185,
108300.02,108285.27,108317.6,108060,1.0618780300000004,108209.6997,2025-05-24T01:17:00,170,
108285.52,108319.45,108329.85,108100,1.1104155200000014,108254.8551,2025-05-24T01:18:00,197,
108319.45,108356.21,108357.14,108120,0.9864018099999999,108229.4457,2025-05-24T01:19:00,200,
108356.21,108295.45,108359.2,108120,1.0744660800000003,108284.8288,2025-05-24T01:20:00,149,
108295.44,108080,108341.5,108050,3.129519290000001,108261.1498,2025-05-24T01:21:00,285,
108274.64,108323.99,108325.89,108080,0.9201379999999998,108205.8363,2025-05-24T01:22:00,219,
108323.85,108294.75,108336.61,108080,1.5347228499999994,108188.7803,2025-05-24T01:23:00,198,
108294.78,108325.33,108328.9,108050,1.5517779400000007,108223.0388,2025-05-24T01:24:00,188,
108311.8,108343.47,108370.12,108110,2.5428593099999985,108304.1848,2025-05-24T01:25:00,213,
108140,108358.08,108373.09,108130,0.7316897300000004,108268.1952,2025-05-24T01:26:00,175,
108359.8,108368.96,108372.67,108130,1.0935739500000003,108268.2534,2025-05-24T01:27:00,195,
108170,108375.7,108377.79,108120,0.5432294299999998,108259.3385,2025-05-24T01:28:00,179,
108375.69,108385.71,108387.39,108130,0.5286136300000001,108194.103,2025-05-24T01:29:00,155,
108359.8,108454.27,108468.17,108160,2.4856564899999993,108398.1929,2025-05-24T01:30:00,271,
108220,108444.07,108470,108210,1.54711677,108403.0277,2025-05-24T01:31:00,216,
108444.08,108359.8,108452.22,108180,2.31524319,108381.8723,2025-05-24T01:32:00,168,
108359.8,108429.02,108433.03,108150,0.8992490300000003,108297.5792,2025-05-24T01:33:00,156,
108220,108428.77,108429.9,108210,0.32962168000000014,108253.9784,2025-05-24T01:34:00,100,
108428.46,108345.62,108428.47,108080,2.3948321199999985,108286.4021,2025-05-24T01:35:00,177,
108130,108355.72,108416,108120,1.3688124100000008,108255.6599,2025-05-24T01:36:00,182,
108355.72,108351.48,108387.6,108140,1.2492705599999998,108298.6852,2025-05-24T01:37:00,141,
108150,108333.49,108387.6,108120,1.373608680000001,108200.8184,2025-05-24T01:38:00,186,
108333.49,108330.46,108387.6,108090,1.2079998500000002,108270.1028,2025-05-24T01:39:00,137,
108330.47,108286.55,108387.6,108070,2.509655509999999,108259.1021,2025-05-24T01:40:00,217,
108286.55,108234.1,108364.7,107970,3.615011529999998,108256.1391,2025-05-24T01:41:00,239,
108227.97,108240.71,108257.62,107980,1.1718823600000008,108138.7065,2025-05-24T01:42:00,196,
108244.29,108247.54,108257.63,107990,3.594088659999996,108201.8654,2025-05-24T01:43:00,229,
108247.89,108250.62,108250.62,108000,0.7111324299999999,108084.33,2025-05-24T01:44:00,112,
108242,108040,108277.07,108020,0.5324078899999999,108247.8266,2025-05-24T01:45:00,142,
108268.27,108170.84,108270.26,107910,5.5603188500000025,108162.5259,2025-05-24T01:46:00,407,
108170.84,108177.67,108189.34,107980,0.9485284499999999,108169.5507,2025-05-24T01:47:00,160,
108177.67,108152.9,108180.6,107910,1.995839140000001,108111.2098,2025-05-24T01:48:00,196,
107940,108199.71,108218.39,107900,1.7598437300000012,108097.7654,2025-05-24T01:49:00,208,
108196.25,108213.99,108214.01,107960,1.7145047900000003,108131.1941,2025-05-24T01:50:00,123,
108205.12,108175.29,108207.76,107980,0.9338944800000001,108188.7658,2025-05-24T01:51:00,136,
108164.52,108148.6,108164.91,107880,1.37959617,108072.9758,2025-05-24T01:52:00,166,
108147.94,108196.36,108196.36,107910,0.8257992100000002,107979.3515,2025-05-24T01:53:00,194,
108193.09,107970,108222.06,107920,0.7084716099999997,108039.6423,2025-05-24T01:54:00,209,
108220.13,108010,108265.52,107970,1.7975666099999998,108114.0161,2025-05-24T01:55:00,151,
108176.2,108252.31,108265.52,107990,1.6199407400000003,108206.1095,2025-05-24T01:56:00,171,
108252.31,108030,108260,108000,0.44063367,108099.7404,2025-05-24T01:57:00,153,
108258.68,108176.2,108260,107980,0.9452392799999997,108088.0044,2025-05-24T01:58:00,113,
108259.99,108265.52,108265.52,107990,1.1804981499999991,108163.725,2025-05-24T01:59:00,96,
108176.2,108251.99,108265.52,107990,2.291478870000001,108212.5532,2025-05-24T02:00:00,143,
108252,108251.99,108252,108000,0.7523746900000001,108111.7814,2025-05-24T02:01:00,136,
108184.9,108236.9,108260,107970,0.8971037600000002,108118.9747,2025-05-24T02:02:00,172,
108236.56,108010,108260,107970,0.7456270300000003,108065.7596,2025-05-24T02:03:00,208,
108259.98,108185,108260,107990,1.3939591299999985,108215.0927,2025-05-24T02:04:00,112,
108185,108226.5,108294.84,108000,11.718111919999997,108266.7566,2025-05-24T02:05:00,364,
108226.6,108310.78,108325.36,108040,5.043995140000001,108270.7688,2025-05-24T02:06:00,248,
108310.78,108340.77,108349.27,108080,5.284075150000013,108311.2933,2025-05-24T02:07:00,227,
108340.77,108350.31,108355.27,108100,4.906116020000006,108326.7478,2025-05-24T02:08:00,246,
108350.31,108321.99,108350.31,108080,2.1664786899999977,108285.4408,2025-05-24T02:09:00,130,
108321.99,108299.26,108341,108070,1.2412693499999994,108222.3289,2025-05-24T02:10:00,140,
108301.13,108282.6,108341,108070,4.508774669999997,108259.1433,2025-05-24T02:11:00,274,
108257.89,108268.4,108282.7,108070,8.534618009999997,108257.1744,2025-05-24T02:12:00,297,
108268.4,108240,108282.7,108070,3.616985409999999,108110.5811,2025-05-24T02:13:00,215,
108261,108240.99,108261,108070,0.7427443199999999,108140.7929,2025-05-24T02:14:00,189,
108240.98,108181.37,108260.9,108070,8.959333869999996,108085.8568,2025-05-24T02:15:00,369,
108070,108180.92,108260.8,108070,4.308920129999999,108125.6451,2025-05-24T02:16:00,290,
108180.93,108142.89,108258.9,107970,1.1020412099999992,108116.1007,2025-05-24T02:17:00,230,
108142.88,108041.8,108200,107820,11.866846090000005,108096.2732,2025-05-24T02:18:00,572,
108036.05,108053.55,108092,107840,5.722278179999989,108010.1731,2025-05-24T02:19:00,373,
108053.55,107950,108158.26,107850,1.2835247599999995,108068.638,2025-05-24T02:20:00,251,
108127.77,108157.18,108184.06,107950,1.5983971300000002,108133.5036,2025-05-24T02:21:00,203,
108157.18,108203.82,108207.03,107960,0.8411901600000001,108113.9481,2025-05-24T02:22:00,155,
108203.82,108180.9,108203.82,107970,1.4805561199999997,108103.494,2025-05-24T02:23:00,137,
108179.7,108196.72,108197.86,107940,1.5060882200000003,108044.6123,2025-05-24T02:24:00,164,
108180.5,108256.07,108267.31,107990,1.3568451700000008,108199.2808,2025-05-24T02:25:00,177,
108256.08,108229.81,108256.08,107980,1.789903629999999,108126.8956,2025-05-24T02:26:00,173,
108233,108234.31,108245.39,108020,0.8549852900000001,108228.9721,2025-05-24T02:27:00,142,
108234.67,108217.3,108234.67,107980,1.03013577,108114.39,2025-05-24T02:28:00,89,
108217.3,108220.9,108223.3,108010,0.21936985000000006,108172.5336,2025-05-24T02:29:00,131,
108217.3,108155.81,108220.91,107950,1.4211154899999996,108118.2241,2025-05-24T02:30:00,216,
108155.81,108041.13,108158.4,107860,1.35235194,108015.6834,2025-05-24T02:31:00,237,
108092.1,108066.77,108111.03,107850,2.3155047599999996,108045.9733,2025-05-24T02:32:00,265,
108066.96,107923.11,108100.96,107650,5.627250530000003,107960.0048,2025-05-24T02:33:00,470,
107917.26,107770.47,107955.7,107520,14.079350590000002,107798.7868,2025-05-24T02:34:00,723,
107763.84,107796.1,107817.96,107520,6.636286719999997,107743.215,2025-05-24T02:35:00,449,
107600,107854,107876.55,107540,10.591473100000016,107774.8247,2025-05-24T02:36:00,390,
107846.49,107891.04,107955.81,107650,5.925912479999998,107897.2086,2025-05-24T02:37:00,311,
107891.03,107921.44,107921.44,107660,4.695567160000001,107873.9292,2025-05-24T02:38:00,386,
107921.44,107902.91,107921.46,107640,2.9359175699999955,107846.901,2025-05-24T02:39:00,196,
107902.91,107923.52,107950.8,107670,42.92157572000001,107902.4203,2025-05-24T02:40:00,351,
107904.7,107889.03,107923.88,107650,4.538540219999999,107887.4133,2025-05-24T02:41:00,229,
107889.03,107861.56,107897.3,107670,2.598729239999999,107847.444,2025-05-24T02:42:00,152,
107857.35,107974.15,107974.16,107580,1.9036208699999995,107832.0796,2025-05-24T02:43:00,243,
107974.15,107740,107974.16,107710,2.3660352800000006,107911.9684,2025-05-24T02:44:00,201,
107937.8,107908.56,107969.78,107670,2.4823489700000017,107899.3172,2025-05-24T02:45:00,221,
107700,107832.23,107935,107590,2.8098113399999987,107816.3474,2025-05-24T02:46:00,172,
107835.93,107748.97,107893,107520,2.65460833,107749.9077,2025-05-24T02:47:00,268,
107748.96,107580,107833.23,107490,2.0566865599999993,107740.2271,2025-05-24T02:48:00,258,
107801,107759.03,107811.32,107500,1.390248699999999,107729.1373,2025-05-24T02:49:00,186,
107540,107801.78,107801.78,107540,2.00521745,107734.9028,2025-05-24T02:50:00,255,
107801.82,107802.26,107844.29,107570,1.9369763399999989,107737.9701,2025-05-24T02:51:00,221,
107802.07,107650,107876.47,107600,0.8013793499999999,107736.7253,2025-05-24T02:52:00,193,
107869.86,107887.01,107897.1,107600,1.8058546899999997,107797.4182,2025-05-24T02:53:00,187,
107660,107894.68,107894.82,107630,0.8997214699999998,107776.0381,2025-05-24T02:54:00,118,
107894.69,107854.7,107909.87,107620,0.6236672299999997,107702.9805,2025-05-24T02:55:00,137,
107854.7,107929.3,107948.39,107640,2.180684169999999,107873.3057,2025-05-24T02:56:00,228,
107929.29,107949.89,107950,107680,0.4109724699999999,107780.6311,2025-05-24T02:57:00,159,
107710,107972.07,107975.51,107670,0.6025586199999999,107818.2791,2025-05-24T02:58:00,150,
107972.05,107951.8,107988.68,107710,1.6161324500000005,107901.3068,2025-05-24T02:59:00,137,
107951.9,107830,108088.94,107740,2.137701559999999,107964.1687,2025-05-24T03:00:00,250,
108056.7,108062.26,108083.08,107790,2.718249189999997,108019.2861,2025-05-24T03:01:00,181,
108062.25,108103.48,108104.79,107810,1.5089639099999999,108011.9912,2025-05-24T03:02:00,187,
108103.47,108089.5,108103.47,107820,1.2663459500000003,108042.4739,2025-05-24T03:03:00,183,
108089.5,108114.31,108114.68,107820,1.0606814600000007,107989.052,2025-05-24T03:04:00,144,
108114.18,108094.6,108173.01,107850,4.568334390000001,108116.7576,2025-05-24T03:05:00,263,
108094.6,108093.3,108117.03,107810,1.5722819499999994,108029.7356,2025-05-24T03:06:00,119,
108094.68,108120.31,108125.06,107840,0.91473006,107986.9532,2025-05-24T03:07:00,173,
108120.31,108100.97,108156.64,107860,2.08012371,108137.1111,2025-05-24T03:08:00,191,
108100.96,107860,108106.53,107860,1.6189822800000002,107951.0861,2025-05-24T03:09:00,161,
108102.89,108092.4,108118.23,107860,2.8115349700000016,108083.8436,2025-05-24T03:10:00,180,
108089.97,107890,108126.72,107860,0.83491312,107911.7154,2025-05-24T03:11:00,134,
108123.61,108102.24,108123.61,107830,4.114669450000004,108077.7658,2025-05-24T03:12:00,213,
108102.25,108157.4,108157.41,107850,1.501284229999999,108084.877,2025-05-24T03:13:00,179,
108157.4,108145.84,108163.95,107900,0.9567491999999999,108141.7715,2025-05-24T03:14:00,174,
108145.84,108198.82,108202.14,107890,2.302852679999998,108045.5202,2025-05-24T03:15:00,202,
108198.79,108220.64,108220.64,107940,1.2291366400000008,108045.569,2025-05-24T03:16:00,148,
107950,108226.8,108234.34,107950,1.4513331999999999,108150.4102,2025-05-24T03:17:00,171,
108226.61,107950,108233.72,107950,1.2688487600000005,108177.874,2025-05-24T03:18:00,132,
108229.65,108216,108229.68,107950,1.4918834100000002,108105.2068,2025-05-24T03:19:00,88,
108223.98,108229.73,108230.98,107950,0.9552468600000003,108028.2651,2025-05-24T03:20:00,97,
108229.74,108206.72,108257.83,107950,2.2664618100000005,108120.9593,2025-05-24T03:21:00,182,
108206.71,108201.13,108233,107970,1.9940959600000001,108097.9658,2025-05-24T03:22:00,159,
108204.28,108233.26,108237.02,107980,0.7997470699999999,108140.3458,2025-05-24T03:23:00,136,
108233.26,108237.25,108252.53,108010,0.9764079199999999,108194.7756,2025-05-24T03:24:00,158,
108232.9,108263.92,108263.92,108010,0.25420968999999993,108059.7381,2025-05-24T03:25:00,110,
108263.89,108245.03,108264.72,108020,1.9493276399999986,108198.9112,2025-05-24T03:26:00,137,
108245.02,108210.3,108249.6,107990,1.90858617,108184.662,2025-05-24T03:27:00,161,
108210.38,108241.64,108251.8,108010,0.93726228,108113.013,2025-05-24T03:28:00,150,
108241.63,108238.52,108249.6,108010,0.8375324,108126.4623,2025-05-24T03:29:00,73,
108238.52,108208.71,108249.6,107990,1.8562110799999991,108141.7482,2025-05-24T03:30:00,147,
108208.71,108180.27,108249.6,107960,1.3705783100000004,108210.3981,2025-05-24T03:31:00,138,
108180.27,108231.57,108231.57,107950,0.6331562399999999,108109.334,2025-05-24T03:32:00,116,
108231.57,108183.05,108234.46,107940,0.9531717100000004,108098.6639,2025-05-24T03:33:00,202,
108183.04,108171.02,108183.06,108135.6,0.7310102100000001,108164.6211,2025-05-24T03:34:00,150,
108171.02,108148.51,108186.83,107870,1.59971547,107987.2534,2025-05-24T03:35:00,160,
108148.51,108164.71,108170.48,108134.5,0.5395358399999997,108146.9624,2025-05-24T03:36:00,91,
108164.71,108172.59,108173.67,107910,0.51973874,107980.4877,2025-05-24T03:37:00,95,
108172.58,108165.48,108172.59,107900,0.6446597599999999,108079.5975,2025-05-24T03:38:00,72,
108165.48,108125.44,108165.48,107870,1.5425995400000003,108078.9341,2025-05-24T03:39:00,143,
108125.45,108142.19,108142.2,107880,0.47053571,108047.1243,2025-05-24T03:40:00,123,
108120.9,108142.2,108142.2,107880,0.43416357999999994,108018.8614,2025-05-24T03:41:00,73,
108142.2,108067.77,108142.2,107830,2.7068608400000014,108097.9333,2025-05-24T03:42:00,178,
107820,108054.1,108092.1,107790,0.9276957299999998,107940.3226,2025-05-24T03:43:00,98,
108054.1,108069.37,108069.37,107760,1.49978305,107955.0592,2025-05-24T03:44:00,200,
108069.37,107790,108069.39,107780,0.49585501999999987,107939.6909,2025-05-24T03:45:00,127,
108023.19,107984.09,108024.42,107720,0.7517230599999997,107910.2596,2025-05-24T03:46:00,125,
107730,107969.24,107999.69,107730,1.2385320700000002,107887.0264,2025-05-24T03:47:00,134,
107962.1,107974.86,107990.41,107740,0.47949582000000013,107972.4259,2025-05-24T03:48:00,105,
107976.55,107992.6,107998.21,107740,1.1087106599999998,107850.7438,2025-05-24T03:49:00,110,
107992.59,108020.69,108029.01,107730,0.5665052899999999,107851.6932,2025-05-24T03:50:00,133,
108020.69,107809.4,108020.69,107710,40.85704804,107837.8502,2025-05-24T03:51:00,244,
107872.51,107759.45,107897.51,107500,3.204203129999997,107744.0272,2025-05-24T03:52:00,305,
107759.46,107832.08,107832.08,107500,1.9990711499999991,107693.3015,2025-05-24T03:53:00,187,
107828.86,107799.14,107828.86,107510,2.14315263,107705.0574,2025-05-24T03:54:00,243,
107790.58,107811.98,107811.98,107500,1.1280010300000007,107716.9263,2025-05-24T03:55:00,180,
107816.72,107868.11,107894.27,107560,2.0278237800000007,107804.6214,2025-05-24T03:56:00,199,
107823.8,107638.26,107882.89,107400,9.132388220000003,107659.0297,2025-05-24T03:57:00,572,
107638.63,107596.07,107686.4,107390,1.3024147599999993,107619.2425,2025-05-24T03:58:00,288,
107660.6,107619.15,107660.6,107360,2.569763110000001,107564.4625,2025-05-24T03:59:00,224,
107635.2,107660.66,107707.8,107400,2.3501884399999997,107611.6847,2025-05-24T04:00:00,362,
107671.72,107660.02,107734.79,107410,2.309019070000002,107675.823,2025-05-24T04:01:00,259,
107655.19,107652.31,107726.93,107440,0.4936653400000002,107675.6479,2025-05-24T04:02:00,156,
107652.31,107735.62,107764.64,107420,1.4404420799999993,107630.6099,2025-05-24T04:03:00,204,
107731.14,107794.83,107814.16,107510,0.5396734299999999,107678.2279,2025-05-24T04:04:00,192,
107798.53,107814.49,107826.72,107530,0.6196542299999999,107733.0845,2025-05-24T04:05:00,140,
107811.58,107732.46,107811.58,107460,2.06812629,107644.0854,2025-05-24T04:06:00,216,
107800.3,107830.1,107830.1,107530,1.33574336,107711.4815,2025-05-24T04:07:00,199,
107830.09,107928.76,107966.31,107570,4.853166459999998,107878.0793,2025-05-24T04:08:00,409,
107936.4,107961.12,108023.75,107670,1.916237490000002,107934.6052,2025-05-24T04:09:00,276,
107973.6,107946.06,108037.81,107740,5.09399208,107986.4908,2025-05-24T04:10:00,307,
107943.79,107873.38,108008.1,107670,1.7810773700000007,107906.6067,2025-05-24T04:11:00,211,
107874.06,107844.92,107927.6,107580,1.0996546199999997,107769.8769,2025-05-24T04:12:00,185,
107904.6,107884.66,107916.68,107610,2.115285299999999,107818.8162,2025-05-24T04:13:00,201,
107884.11,107884.15,107897.87,107620,0.96801399,107766.2757,2025-05-24T04:14:00,135,
107887.26,107821.14,107896.55,107630,1.1548819500000003,107863.8236,2025-05-24T04:15:00,151,
107821.12,107791.32,107876.9,107530,1.7991306399999996,107743.4947,2025-05-24T04:16:00,191,
107791.33,107788.5,107854.8,107530,3.6928315599999983,107767.0936,2025-05-24T04:17:00,232,
107788.13,107792.07,107878.77,107550,3.55302878,107814.03,2025-05-24T04:18:00,233,
107570,107788.1,107854.9,107500,1.44366109,107622.7887,2025-05-24T04:19:00,112,
107788.09,107735.48,107854.9,107420,1.8421413200000005,107688.7552,2025-05-24T04:20:00,196,
107721.91,107768.5,107778.1,107490,0.21285017000000006,107694.39,2025-05-24T04:21:00,150,
107768.49,107783.92,107807.4,107510,1.1927211099999997,107729.3445,2025-05-24T04:22:00,155,
107783.92,107817.98,107823.62,107520,0.7526123200000004,107718.9878,2025-05-24T04:23:00,152,
107816.96,107816.72,107867.03,107570,0.8286893299999997,107759.1677,2025-05-24T04:24:00,176,
107810.12,107870.89,107876.56,107600,0.7968031300000001,107717.9609,2025-05-24T04:25:00,144,
107870.89,107880.1,107892.93,107610,0.80828494,107837.5602,2025-05-24T04:26:00,124,
107876.92,107862.6,107877.27,107630,0.7512786900000001,107790.8967,2025-05-24T04:27:00,116,
107862.5,107900.64,107903.64,107630,0.6706536,107716.7978,2025-05-24T04:28:00,113,
107900.64,107920.5,107921.46,107590,0.6613542999999993,107798.0527,2025-05-24T04:29:00,176,
107920.5,107921.46,107921.46,107650,3.0525197299999993,107866.6654,2025-05-24T04:30:00,117,
107921.46,107925.55,107941.69,107650,0.8133230799999999,107772.0998,2025-05-24T04:31:00,141,
107925.54,107879.46,107925.54,107590,2.2359186799999997,107834.0999,2025-05-24T04:32:00,160,
107879.46,107905.84,107905.84,107620,0.7703998899999996,107729.8704,2025-05-24T04:33:00,112,
107905.82,107958.85,107960.12,107650,1.2058378799999994,107778.6383,2025-05-24T04:34:00,179,
107893.2,107957.49,107961.89,107690,0.7987990900000004,107874.2421,2025-05-24T04:35:00,109,
107956.31,107921.45,107956.31,107670,1.02882902,107838.7578,2025-05-24T04:36:00,95,
107921.44,107889.74,107922.7,107620,1.3075545999999998,107794.4074,2025-05-24T04:37:00,123,
107891.22,107910.37,107933.32,107640,0.8928813099999999,107913.4451,2025-05-24T04:38:00,149,
107912.49,107990.99,107990.99,107670,0.70824319,107789.9256,2025-05-24T04:39:00,120,
107990.99,108028.8,108029.15,107710,1.6927748900000008,107898.4132,2025-05-24T04:40:00,156,
108028.79,108023.57,108031.97,107750,1.3152605900000003,107914.0621,2025-05-24T04:41:00,112,
108023.58,108021.06,108034.48,107760,0.4194472300000001,107853.8497,2025-05-24T04:42:00,82,
108021.06,108056.07,108056.08,107760,0.7568890499999998,107885.4547,2025-05-24T04:43:00,118,
107984.9,108080,108096.02,107790,1.7291239600000003,108011.8802,2025-05-24T04:44:00,190,
108096.01,108110.99,108111,107830,1.58717476,107976.3395,2025-05-24T04:45:00,119,
108091.2,108164.34,108164.34,107850,0.8115369799999999,108061.5868,2025-05-24T04:46:00,153,
108092,108162.29,108168.1,107880,1.0117516899999996,108092.9273,2025-05-24T04:47:00,89,
108162.29,107880,108162.29,107880,1.26075953,108053.8747,2025-05-24T04:48:00,77,
108145.1,108138.63,108145.97,107880,0.6364082399999998,108050.6686,2025-05-24T04:49:00,104,
108138.62,108159.02,108159.65,107880,1.9179532500000005,108048.6007,2025-05-24T04:50:00,103,
108139.5,108126.59,108160.3,107890,2.59103695,108125.2328,2025-05-24T04:51:00,142,
108129.78,107930,108172.56,107850,1.2749879499999996,108062.7637,2025-05-24T04:52:00,170,
