Open,Close,High,Low,Volume,VWAP,Timestamp,Transactions,OTC
105645.28,105616.7,105662.37,105550,3.9433549699999983,105630.967,2025-05-20T00:25:00,227,
105626.89,105667.9,105672.69,105550,3.0316061199999997,105632.2287,2025-05-20T00:26:00,172,
105667.9,105603.37,105667.9,105540,7.324854110000026,105618.9599,2025-05-20T00:27:00,621,
105603.45,105591.34,105647.3,105540,4.637494329999997,105595.5639,2025-05-20T00:28:00,185,
105591.34,105591.32,105647.3,105540,5.916176370000001,105596.8876,2025-05-20T00:29:00,202,
105591.33,105604.39,105647.3,105540,4.823752400000002,105591.8227,2025-05-20T00:30:00,226,
105604.39,105647.3,105655.33,105540,4.015740830000002,105614.6627,2025-05-20T00:31:00,219,
105649.73,105673.6,105679.49,105540,4.840950860000007,105645.6257,2025-05-20T00:32:00,238,
105673.61,105644.24,105673.61,105550,3.6128827,105636.5477,2025-05-20T00:33:00,205,
105644.25,105682.24,105682.24,105550,0.8566436800000005,105627.019,2025-05-20T00:34:00,147,
105682.24,105713.32,105713.32,105590,1.30257647,105678.2623,2025-05-20T00:35:00,183,
105712.99,105727.42,105738.46,105610,3.884799210000001,105690.5023,2025-05-20T00:36:00,202,
105727.43,105749.29,105749.29,105640,1.31451334,105707.3364,2025-05-20T00:37:00,144,
105749.29,105661.2,105758.56,105640,1.5247882699999995,105729.0909,2025-05-20T00:38:00,187,
105758.49,105769.84,105779.12,105650,3.60261287,105764.908,2025-05-20T00:39:00,187,
105769.84,105784.84,105787.4,105660,2.3767399599999997,105736.5831,2025-05-20T00:40:00,227,
105680,105690,105792.96,105680,2.0979775399999996,105771.1176,2025-05-20T00:41:00,163,
105792.95,105792.57,105816.55,105700,1.811581239999999,105771.2997,2025-05-20T00:42:00,230,
105792.58,105765.11,105792.58,105751.2,1.03387825,105766.7391,2025-05-20T00:43:00,157,
105765.1,105750.1,105765.11,105650,2.275686460000001,105722.9705,2025-05-20T00:44:00,171,
105734.89,105787.25,105817.84,105640,6.357342690000003,105764.1807,2025-05-20T00:45:00,305,
105787.25,105890.01,105913.4,105710,10.171248959999994,105844.2304,2025-05-20T00:46:00,541,
105890,105865.9,105926.11,105790,5.255655630000001,105896.7383,2025-05-20T00:47:00,367,
105912.55,105992.55,105992.55,105810,2.807900399999998,105932.2139,2025-05-20T00:48:00,285,
105992.55,105999.66,106028.2,105890,5.44098852000001,105969.2616,2025-05-20T00:49:00,370,
105999.66,106023.32,106029.76,105900,2.9755566599999987,106001.3689,2025-05-20T00:50:00,269,
105987.1,106034.3,106041.34,105910,2.699275499999999,105985.7343,2025-05-20T00:51:00,277,
106028.71,106059.65,106059.65,105930,2.662124569999999,106026.7864,2025-05-20T00:52:00,168,
106059.64,106114.89,106117.12,105950,2.837276169999995,106077.2303,2025-05-20T00:53:00,348,
106114.89,106116.81,106152.78,106010,6.657576059999996,106123.7677,2025-05-20T00:54:00,335,
106116.81,106210.55,106232.88,105980,5.275786560000002,106129.2929,2025-05-20T00:55:00,404,
106217.12,106246.05,106286.45,106120,5.898125159999996,106235.6434,2025-05-20T00:56:00,433,
106246.05,106217.28,106246.05,106100,1.9234321000000003,106197.3153,2025-05-20T00:57:00,191,
106217.28,106197.8,106238.24,106070,4.365863469999999,106188.0963,2025-05-20T00:58:00,331,
106226.49,106198.9,106259.57,106130,1.6219565200000001,106203.4247,2025-05-20T00:59:00,175,
106198.9,106180.34,106284.53,106090,4.7882065699999945,106225.3136,2025-05-20T01:00:00,354,
106167.08,106212.35,106241.1,106080,4.355736569999996,106187.4344,2025-05-20T01:01:00,267,
106214.54,106197.61,106241.2,106100,7.429850789999997,106186.2592,2025-05-20T01:02:00,279,
106197.61,106202.25,106212.18,106100,6.871179869999994,106191.1734,2025-05-20T01:03:00,225,
106202.32,106136.03,106207.55,106100,10.646365450000001,106138.3357,2025-05-20T01:04:00,398,
106136.02,106176.37,106180.1,106092.54,10.342720109999993,106140.709,2025-05-20T01:05:00,426,
106176.36,106218.94,106227.97,106110,6.573423980000002,106191.8731,2025-05-20T01:06:00,364,
106218.94,106177.4,106258.95,106130,1.9850118600000002,106207.179,2025-05-20T01:07:00,266,
106130,106265.04,106265.04,106130,2.188683259999998,106198.5333,2025-05-20T01:08:00,188,
106265.03,106248.8,106351.59,106177.4,4.3910092499999935,106287.3916,2025-05-20T01:09:00,350,
106351.55,106350.84,106369.32,106230,4.925150799999999,106325.0637,2025-05-20T01:10:00,373,
106350.84,106338,106386.29,106250,7.485737599999992,106359.7542,2025-05-20T01:11:00,439,
106366.44,106310,106429.59,106250,3.27997039,106372.2273,2025-05-20T01:12:00,304,
106408.25,106389.84,106408.26,106270,2.6480158599999966,106360.9765,2025-05-20T01:13:00,293,
106389.84,106377.82,106390.49,106280,2.467797970000001,106373.365,2025-05-20T01:14:00,197,
106380.09,106414.99,106415,106290,2.5571179599999985,106395.4511,2025-05-20T01:15:00,271,
106414.99,106417.24,106420.03,106310,0.9519484799999994,106384.2189,2025-05-20T01:16:00,153,
106417.24,106417.23,106417.25,106310,1.17545811,106388.2132,2025-05-20T01:17:00,145,
106417.23,106419.89,106426.72,106310,4.840010669999999,106386.2207,2025-05-20T01:18:00,277,
106419.89,106398.71,106437.36,106300,5.070110099999999,106411.1374,2025-05-20T01:19:00,275,
106398.71,106346.57,106408.26,106290,3.480231519999999,106356.4552,2025-05-20T01:20:00,248,
106346.57,106323.62,106350,106290,2.6904307499999986,106319.1624,2025-05-20T01:21:00,249,
106323.61,106337.9,106338.41,106290,1.8846606,106308.3377,2025-05-20T01:22:00,187,
106337.9,106309.59,106339.87,106290,2.1776935700000006,106325.2797,2025-05-20T01:23:00,220,
106309.59,106338.91,106379.66,106290,5.437101150000003,106342.0329,2025-05-20T01:24:00,361,
106337.9,106434.24,106438.34,106290,4.118795479999998,106397.5957,2025-05-20T01:25:00,314,
106438.33,106379.98,106438.33,106300,5.779744439999996,106396.4296,2025-05-20T01:26:00,342,
106379.96,106388.36,106410.11,106290,1.5760358600000002,106382.8918,2025-05-20T01:27:00,171,
106388.36,106374.25,106399.9,106290,1.02145303,106366.4277,2025-05-20T01:28:00,111,
106374.24,106374.25,106408.9,106290,3.063628619999997,106365.6488,2025-05-20T01:29:00,263,
106399.9,106346.56,106399.9,106220,13.282333130000007,106361.0834,2025-05-20T01:30:00,486,
106346.56,106362.16,106367.1,106220,8.579143599999997,106318.8138,2025-05-20T01:31:00,433,
106363.42,106291.22,106380.55,106260,4.71998753,106312.2124,2025-05-20T01:32:00,354,
106291.21,106190,106334.9,106190,2.8261511299999986,106272.5218,2025-05-20T01:33:00,262,
106296.34,106261.73,106302.85,106160,2.5719840100000004,106264.6506,2025-05-20T01:34:00,215,
106261.72,106244.6,106284.4,106140,2.706865220000002,106238.9368,2025-05-20T01:35:00,235,
106244.58,106209.42,106284.3,106120,4.189709079999996,106220.2566,2025-05-20T01:36:00,274,
106209.42,106226.99,106284.4,106130,8.16772296999999,106234.7187,2025-05-20T01:37:00,322,
106227,106212,106284.4,106090,2.5127848699999973,106206.7777,2025-05-20T01:38:00,199,
106250.1,106238.37,106257.33,106110,3.0758605999999977,106224.3926,2025-05-20T01:39:00,267,
106238.37,106184.26,106249.67,106130,4.169803180000001,106207.9546,2025-05-20T01:40:00,282,
106184.75,106131.54,106184.75,106020,5.898442540000002,106129.7717,2025-05-20T01:41:00,270,
106131.55,106131.56,106159.46,106030,1.6200523500000001,106131.9782,2025-05-20T01:42:00,175,
106131.55,106115.5,106150.1,106020,8.843685100000007,106112.9262,2025-05-20T01:43:00,243,
106030,106127.22,106144.1,106020,1.4543621700000002,106109.0788,2025-05-20T01:44:00,144,
106128.8,106124.7,106153.07,106040,8.287132629999999,106115.8993,2025-05-20T01:45:00,215,
106111.5,106131.73,106141,106010,1.7937376199999995,106098.8407,2025-05-20T01:46:00,189,
106131.74,106050,106165.3,106020,1.4842607399999996,106081.3343,2025-05-20T01:47:00,177,
106136.01,106100,106201.87,106040,1.813247559999999,106119.7461,2025-05-20T01:48:00,193,
106204.99,106207.36,106209.04,106080,1.17219351,106149.8682,2025-05-20T01:49:00,188,
106207.35,106227.19,106256.1,106090,1.8637494799999996,106182.4293,2025-05-20T01:50:00,249,
106230.58,106235.09,106258.3,106150,2.0307903799999996,106213.9896,2025-05-20T01:51:00,196,
106235.14,106203.53,106238.52,106120,1.3759294499999994,106202.7794,2025-05-20T01:52:00,167,
106203.53,106206.81,106214.13,106110,1.2166419199999998,106188.9364,2025-05-20T01:53:00,167,
106120,106224.72,106224.72,106110,0.8878793799999999,106155.6798,2025-05-20T01:54:00,141,
106224.74,106110,106230.48,106100,1.5920783099999993,106189.336,2025-05-20T01:55:00,202,
106199.77,106208.01,106214.77,106100,0.6489302799999997,106159.0721,2025-05-20T01:56:00,126,
106208,106204.07,106208,106090,2.58237391,106173.9024,2025-05-20T01:57:00,227,
106204.06,106135.86,106214.76,106100,1.9212723099999995,106176.3184,2025-05-20T01:58:00,248,
106135.86,106135.86,106200.9,106020,1.4630099299999997,106108.5508,2025-05-20T01:59:00,182,
106133,106139.02,106162.49,106040,2.4256436199999993,106125.0337,2025-05-20T02:00:00,221,
106139.01,106185.59,106185.61,106050,1.8234969299999992,106116.8416,2025-05-20T02:01:00,223,
106185.59,106200.26,106239.74,106080,2.724663840000001,106194.7821,2025-05-20T02:02:00,305,
106200.26,106120,106224.12,106110,0.7212655299999995,106191.0311,2025-05-20T02:03:00,215,
106216.03,106070,106235.16,106070,2.467421429999999,106179.6754,2025-05-20T02:04:00,289,
106138.96,106078.39,106178.2,106042.09,4.46389556,106093.8531,2025-05-20T02:05:00,421,
106078.39,106050,106100,105900,2.141156859999996,106009.2461,2025-05-20T02:06:00,353,
105994.75,105997.48,106047.5,105890,2.923138599999997,105972.9891,2025-05-20T02:07:00,266,
105900,105931.67,106031.8,105880,19.60546612,105957.0365,2025-05-20T02:08:00,473,
105931.79,105964.39,105983.03,105860,2.42026297,105935.9312,2025-05-20T02:09:00,210,
105964.38,105918.54,105985.97,105870,3.7938100499999985,105937.6729,2025-05-20T02:10:00,255,
105901.2,105933.98,105947.01,105810,3.5085853299999985,105883.4855,2025-05-20T02:11:00,252,
105931.53,105958.64,105958.65,105840,2.69308685,105916.8671,2025-05-20T02:12:00,204,
105958.65,105871.9,105958.65,105840,4.740080510000002,105915.9035,2025-05-20T02:13:00,243,
105895.67,105857.76,105895.67,105760,3.047308649999998,105856.2119,2025-05-20T02:14:00,261,
105859.76,105778,105859.76,105740,4.659556289999995,105822.0805,2025-05-20T02:15:00,314,
105798.12,105801.89,105846.79,105690,3.7733357399999976,105781.6253,2025-05-20T02:16:00,304,
105700,105790.25,105811.77,105690,1.17114674,105785.5075,2025-05-20T02:17:00,272,
105790.24,105780.9,105808.04,105670,1.9794260000000017,105728.1833,2025-05-20T02:18:00,199,
105780.89,105727.23,105780.89,105680,4.192649750000002,105762.1301,2025-05-20T02:19:00,240,
105719.85,105610.44,105777,105510,4.6219121399999965,105675.5918,2025-05-20T02:20:00,472,
105610.44,105612.59,105650,105470,4.035036480000001,105586.7684,2025-05-20T02:21:00,361,
105612.58,105679.62,105679.62,105510,1.1937157499999982,105627.2552,2025-05-20T02:22:00,182,
105679.61,105648.95,105679.61,105560,1.238499210000001,105640.8621,2025-05-20T02:23:00,129,
105648.96,105682.78,105686.57,105560,1.400597399999999,105641.5618,2025-05-20T02:24:00,180,
105679.97,105500.1,105680,105330,18.69629372000003,105510.8119,2025-05-20T02:25:00,854,
105500.1,105471.09,105513.35,105390,3.3706601499999964,105484.9795,2025-05-20T02:26:00,386,
105476,105426.03,105500.1,105330,6.038336730000003,105450.4021,2025-05-20T02:27:00,476,
105426.04,105503.98,105503.99,105310,4.7477465200000015,105427.1404,2025-05-20T02:28:00,335,
105404.2,105513.73,105518.62,105380,8.34950466,105421.949,2025-05-20T02:29:00,279,
105513.73,105548.32,105599.15,105410,2.2896401199999974,105550.0555,2025-05-20T02:30:00,317,
105480,105519.37,105564.75,105440,1.7623132699999984,105515.7494,2025-05-20T02:31:00,239,
105529.17,105475.86,105539.57,105360,4.5088323299999935,105488.9243,2025-05-20T02:32:00,361,
105475.85,105527.97,105530.77,105370,1.0043880399999987,105475.5336,2025-05-20T02:33:00,204,
105527.96,105472,105534.62,105360,2.582447909999998,105461.8715,2025-05-20T02:34:00,216,
105502.33,105514.71,105531.04,105400,4.490352889999994,105496.4418,2025-05-20T02:35:00,271,
105514.7,105535.25,105541.72,105410,4.365995970000001,105512.1649,2025-05-20T02:36:00,187,
105535.24,105546.05,105554,105400,4.552196550000002,105506.5012,2025-05-20T02:37:00,235,
105546.05,105530,105567.61,105430,3.501205,105538.8789,2025-05-20T02:38:00,182,
105440,105571.51,105571.52,105420,2.8139629499999996,105553.9157,2025-05-20T02:39:00,183,
105571.52,105548.42,105571.52,105410,3.5396161499999974,105533.4913,2025-05-20T02:40:00,204,
105430,105555.94,105556.96,105430,3.3584387599999994,105525.3582,2025-05-20T02:41:00,150,
105555.95,105564.11,105564.11,105430,3.3728668899999974,105528.6506,2025-05-20T02:42:00,190,
105564.11,105545.22,105570.88,105440,2.2287454699999993,105556.5672,2025-05-20T02:43:00,195,
105541.49,105542.22,105542.93,105430,1.1012652799999998,105515.4855,2025-05-20T02:44:00,97,
105430,105566.11,105566.12,105420,3.1523007799999987,105523.4629,2025-05-20T02:45:00,176,
105566.11,105647.98,105649.79,105440,5.987907089999998,105528.1786,2025-05-20T02:46:00,242,
105647.98,105680.59,105682.23,105520,3.478764479999998,105622.831,2025-05-20T02:47:00,196,
105560,105648,105682.23,105550,2.489459769999999,105650.7307,2025-05-20T02:48:00,167,
105550,105654.27,105654.27,105530,1.46769748,105618.8084,2025-05-20T02:49:00,158,
105654.27,105657.21,105662.99,105540,1.2193304699999996,105618.3208,2025-05-20T02:50:00,146,
105657.21,105510,105657.21,105510,4.491195550000001,105619.2058,2025-05-20T02:51:00,230,
105633.73,105500,105639,105500,4.341638749999998,105617.9812,2025-05-20T02:52:00,128,
105621.12,105593.75,105627.9,105480,3.2678584499999985,105580.0042,2025-05-20T02:53:00,189,
105593.74,105587.59,105627.9,105480,3.0100115799999987,105578.7149,2025-05-20T02:54:00,174,
105587.59,105569.65,105627.8,105450,5.28288334,105561.2261,2025-05-20T02:55:00,251,
105569.65,105599.19,105600.36,105450,1.5646789900000004,105533.9321,2025-05-20T02:56:00,118,
105594.51,105587.09,105597.09,105470,1.46016813,105551.7723,2025-05-20T02:57:00,145,
105584.08,105522.14,105584.09,105440,1.0176180800000003,105499.9802,2025-05-20T02:58:00,123,
105523.59,105390,105549.6,105380,1.0586198699999998,105468.3187,2025-05-20T02:59:00,143,
105500.1,105502.34,105545.48,105380,4.19234905,105500.9682,2025-05-20T03:00:00,278,
105502.33,105475.98,105502.33,105360,1.0303166000000004,105460.1161,2025-05-20T03:01:00,147,
105475.98,105330,105481.37,105320,2.118502439999998,105444.743,2025-05-20T03:02:00,200,
105440.51,105427.62,105500.1,105320,2.161835590000001,105408.2498,2025-05-20T03:03:00,175,
105399.2,105432.5,105436.99,105320,1.9225933099999999,105416.0311,2025-05-20T03:04:00,164,
105435.56,105431.51,105460.8,105330,1.537349059999999,105429.0285,2025-05-20T03:05:00,211,
105350,105493.58,105543.83,105180,12.146395499999997,105380.2063,2025-05-20T03:06:00,916,
105498.09,105600.74,105612.23,105410,2.7925343599999968,105568.867,2025-05-20T03:07:00,305,
105590.83,105651.94,105654.53,105450,12.37144809,105593.3209,2025-05-20T03:08:00,294,
105643.33,105609.6,105689.76,105530,5.630031390000005,105631.8849,2025-05-20T03:09:00,344,
105618.35,105570,105715.73,105510,5.441661670000001,105663.9424,2025-05-20T03:10:00,350,
105663.58,105700.09,105717.97,105560,3.0012246100000004,105678.6422,2025-05-20T03:11:00,193,
105700.09,105754.31,105779.12,105580,4.619723300000002,105707.686,2025-05-20T03:12:00,266,
105670,105735.29,105760.48,105650,4.816343629999998,105723.9893,2025-05-20T03:13:00,195,
105732.6,105718.58,105736.52,105640,0.9211293899999999,105719.5505,2025-05-20T03:14:00,126,
105718.58,105656.44,105749.63,105620,2.567213500000003,105706.1471,2025-05-20T03:15:00,185,
105656.43,105470,105704.4,105470,8.125706729999994,105591.2927,2025-05-20T03:16:00,356,
105564.99,105400,105627.8,105400,1.9012695299999998,105490.7596,2025-05-20T03:17:00,226,
105488.85,105503.39,105512.81,105380,2.207277489999998,105479.2068,2025-05-20T03:18:00,155,
105467.8,105543.26,105549.83,105410,4.294816250000002,105481.8699,2025-05-20T03:19:00,189,
105541.61,105420,105543.08,105400,3.187145069999999,105492.4733,2025-05-20T03:20:00,262,
105543.83,105470,105573.26,105430,2.1531390800000003,105515.6879,2025-05-20T03:21:00,201,
105564.33,105526.53,105573.25,105430,3.2097666299999985,105539.3228,2025-05-20T03:22:00,189,
105430,105551.02,105555.44,105420,3.0651066899999995,105528.1234,2025-05-20T03:23:00,210,
105548.82,105554.15,105557.68,105450,1.21014484,105509.8224,2025-05-20T03:24:00,118,
105554.16,105550.12,105557.68,105430,2.6832629500000005,105537.9818,2025-05-20T03:25:00,163,
105557.24,105545.26,105568.51,105450,1.63017609,105555.0214,2025-05-20T03:26:00,149,
105545.27,105545.2,105575.66,105440,1.9794358599999993,105513.5746,2025-05-20T03:27:00,148,
105545.2,105568.75,105571.51,105450,1.01455139,105512.6381,2025-05-20T03:28:00,99,
105568.74,105450,105568.76,105440,0.8938326000000004,105506.164,2025-05-20T03:29:00,98,
105557.93,105581.61,105599.2,105480,1.7872437799999998,105566.4677,2025-05-20T03:30:00,190,
105579.12,105520.34,105582.8,105410,1.0794678099999997,105508.3095,2025-05-20T03:31:00,183,
105520.34,105557.68,105562.2,105360,1.3865303500000006,105480.4131,2025-05-20T03:32:00,239,
105557.68,105521.98,105590.14,105410,1.853957289999999,105525.9407,2025-05-20T03:33:00,187,
105521.98,105400,105526.9,105400,1.92123224,105481.667,2025-05-20T03:34:00,129,
105500.95,105384.32,105526.9,105380,2.27347029,105445.7692,2025-05-20T03:35:00,239,
105384.32,105339.41,105430.8,105230,4.302567879999999,105347.8668,2025-05-20T03:36:00,362,
105327,105258.29,105339.42,105180,10.482274249999985,105258.4841,2025-05-20T03:37:00,454,
105258.29,105238.77,105258.29,105180,2.1620728399999987,105228.3268,2025-05-20T03:38:00,134,
105238.76,105162.3,105249.98,105040,6.3854544000000075,105196.2294,2025-05-20T03:39:00,474,
105060,105247.76,105251.33,105060,2.4631296099999944,105202.1078,2025-05-20T03:40:00,284,
105140,105190.18,105280.88,105030,6.746963299999994,105215.9736,2025-05-20T03:41:00,402,
105190.18,105070,105228.82,105030,3.5660111299999997,105182.1043,2025-05-20T03:42:00,278,
105060,105030,105215.6,105020,4.114748449999997,105132.0963,2025-05-20T03:43:00,288,
105138.13,105134.43,105200,105010,3.6818507299999994,105133.4452,2025-05-20T03:44:00,263,
105134.44,105170.7,105183,105010,2.9758107200000006,105120.4245,2025-05-20T03:45:00,194,
105126.77,105081.88,105170.7,105010,12.82615986000001,105123.6039,2025-05-20T03:46:00,384,
105081.89,105130.19,105145.4,104950,8.984094250000004,105064.4225,2025-05-20T03:47:00,337,
105130.18,105000,105130.19,104830,12.743512530000013,105049.4931,2025-05-20T03:48:00,671,
105000,105006.29,105056.11,104860,14.230909290000037,104992.2609,2025-05-20T03:49:00,694,
105014.38,105092.96,105106.51,104870,3.8001474799999997,105062.1701,2025-05-20T03:50:00,397,
105090.62,105141.23,105141.73,104970,6.825223700000005,105085.5538,2025-05-20T03:51:00,352,
105010,105077.7,105132.55,104950,5.229948949999995,105086.7587,2025-05-20T03:52:00,278,
105074.45,105072.92,105102.22,104940,3.520684769999997,105069.3295,2025-05-20T03:53:00,288,
104960,105093.89,105093.9,104960,2.5222168199999997,105068.9672,2025-05-20T03:54:00,211,
105093.9,105148.53,105170.15,104970,10.01783879,105122.1883,2025-05-20T03:55:00,366,
105146.06,105135.5,105155.87,105010,2.504675719999997,105111.601,2025-05-20T03:56:00,237,
105155.86,105111.51,105155.86,105040,3.6326348,105122.7536,2025-05-20T03:57:00,157,
105111.5,105135.5,105135.6,104980,5.606083190000003,105107.4618,2025-05-20T03:58:00,135,
105135.6,105069.33,105135.6,104960,2.6672454199999973,105054.3975,2025-05-20T03:59:00,265,
105024.2,105086.07,105087.11,104930,4.117579829999996,105051.5236,2025-05-20T04:00:00,335,
105086.07,105166.44,105184.8,104970,6.4206032800000035,105139.0555,2025-05-20T04:01:00,343,
105162.55,105177.88,105197.83,105060,11.568734949999998,105158.6045,2025-05-20T04:02:00,337,
105182.9,105173.94,105257.87,105070,2.580576289999996,105189.4746,2025-05-20T04:03:00,349,
105173.19,105149.32,105183,105010,1.79260719,105118.2118,2025-05-20T04:04:00,247,
105149.33,105173.89,105183.63,105050,1.9229663400000006,105145.778,2025-05-20T04:05:00,172,
105174.09,105183,105232.86,105070,1.7505209999999993,105169.6328,2025-05-20T04:06:00,235,
105183,105070,105212.94,105070,2.05942191,105179.4912,2025-05-20T04:07:00,244,
105183.46,105154.92,105188.68,105040,2.4419232199999974,105146.6354,2025-05-20T04:08:00,205,
105154.9,105121.58,105154.95,105010,1.3073121899999995,105089.2672,2025-05-20T04:09:00,193,
105121.6,105104.53,105128.7,105000,1.3124037699999997,105074.9791,2025-05-20T04:10:00,127,
105107.32,105128.68,105163.8,105000,8.888413820000018,105091.0689,2025-05-20T04:11:00,430,
105130.3,105013.65,105130.3,104920,4.214497719999995,105044.1718,2025-05-20T04:12:00,404,
105013.65,104970.45,105043.58,104860,3.9618040799999994,104994.2392,2025-05-20T04:13:00,286,
104972.94,104980.33,105000.1,104840,5.714675069999986,104963.7052,2025-05-20T04:14:00,512,
104980.33,104975.9,105019.68,104860,5.053293350000006,104944.0311,2025-05-20T04:15:00,236,
105010.37,104973.29,105031.75,104880,3.97241527,104994.9223,2025-05-20T04:16:00,261,
104978.69,104995.34,105012.27,104880,6.628889140000003,104985.4456,2025-05-20T04:17:00,274,
104997.58,105073.29,105110.96,104890,2.04490859,105035.3944,2025-05-20T04:18:00,214,
105073.29,105075.54,105097.94,104950,1.7126721899999997,105075.3161,2025-05-20T04:19:00,165,
105015,105031.76,105110.44,104940,2.783230699999997,105060.9751,2025-05-20T04:20:00,249,
105015,105015,105079.49,105014.9,1.6501108599999996,105061.0422,2025-05-20T04:21:00,132,
105064.15,105079.44,105128.63,104950,2.0781841699999997,105068.2211,2025-05-20T04:22:00,154,
105079.45,105036.33,105087.13,104920,1.4136394600000004,105038.9801,2025-05-20T04:23:00,205,
105036.36,105073.37,105087.11,104900,3.207176180000001,105026.5965,2025-05-20T04:24:00,266,
105073.37,105048.06,105094.64,104940,1.737015,105040.0962,2025-05-20T04:25:00,157,
105048.05,104983.3,105048.05,104910,2.490070289999998,104999.3365,2025-05-20T04:26:00,231,
105021.8,104997.5,105021.8,104910,0.7037361999999997,105006.1916,2025-05-20T04:27:00,131,
104997.5,104948.84,105021.8,104880,1.2508449899999992,104968.6857,2025-05-20T04:28:00,150,
104948.84,104927.69,104965.9,104840,7.300568299999998,104930.3279,2025-05-20T04:29:00,276,
104955,104962.31,104962.31,104820,4.090667739999996,104912.0305,2025-05-20T04:30:00,300,
104962.31,105002.24,105012.52,104850,1.5690146500000002,104972.1194,2025-05-20T04:31:00,194,
104996.73,105045.24,105049.98,104890,1.5434736900000001,105003.1269,2025-05-20T04:32:00,169,
105045.24,105054.21,105065.57,104950,2.7947106599999993,105044.5053,2025-05-20T04:33:00,204,
105054.21,105061.58,105068.37,104950,1.9307627900000002,105019.9026,2025-05-20T04:34:00,102,
105061.57,105022.97,105061.57,104920,3.237846789999999,105034.9704,2025-05-20T04:35:00,142,
104930,105054.25,105079.81,104910,3.2938909599999997,105023.652,2025-05-20T04:36:00,167,
104960,105047.24,105055.49,104930,1.4052056699999997,105025.0035,2025-05-20T04:37:00,133,
105047.2,104940.11,105047.59,104920,3.5220841799999993,105001.95,2025-05-20T04:38:00,165,
104948.9,104993.93,104995.33,104860,1.3353979500000002,104958.3778,2025-05-20T04:39:00,173,
104993.93,105022.46,105027.62,104870,1.32180288,104946.9702,2025-05-20T04:40:00,157,
105022.46,105033.2,105058.49,104910,2.186279229999999,105000.1674,2025-05-20T04:41:00,215,
105050.44,105177.86,105177.86,104930,8.636734699999998,105103.1207,2025-05-20T04:42:00,244,
105193.31,105202.67,105211.88,105070,2.310067320000001,105171.4451,2025-05-20T04:43:00,184,
105122.8,105188.15,105216.29,105122.7,0.4945455199999998,105198.6412,2025-05-20T04:44:00,137,
105188.14,105204.81,105212.87,105090,1.63219431,105168.5587,2025-05-20T04:45:00,105,
105194.52,105237.73,105283.61,105090,7.427536689999997,105226.9086,2025-05-20T04:46:00,302,
105130,105238.55,105258.49,105110,4.155232809999999,105220.4889,2025-05-20T04:47:00,175,
105238.54,105249.53,105270.82,105150,3.750414880000001,105218.5544,2025-05-20T04:48:00,172,
105249.15,105245.58,105269.01,105150,1.769044360000001,105244.7835,2025-05-20T04:49:00,145,
105246.59,105220.22,105279.02,105140,3.8503017499999994,105254.339,2025-05-20T04:50:00,173,
105210.2,105207.67,105235.2,105196,1.8654428800000005,105207.8325,2025-05-20T04:51:00,127,
105207.68,105187.8,105207.68,105040,3.1301070299999982,105155.2915,2025-05-20T04:52:00,234,
