Open,Close,High,Low,Volume,VWAP,Timestamp,Transactions,OTC
110618.05,110648.62,110662.59,110520,4.214720879999997,110618.2699,2025-05-23T00:43:00,336,
110651.14,110633.28,110653.21,110540,1.8890753999999987,110617.3707,2025-05-23T00:44:00,214,
110632.04,110689.36,110756.98,110540,15.051522660000007,110664.4999,2025-05-23T00:45:00,549,
110687.04,110732.97,110740.52,110610,4.690468680000001,110680.0888,2025-05-23T00:46:00,238,
110734.36,110719.4,110734.36,110610,1.8931322699999993,110694.8714,2025-05-23T00:47:00,222,
110719.92,110710.98,110759.38,110610,1.9194139600000006,110702.0485,2025-05-23T00:48:00,218,
110710.97,110762.66,110820.45,110640,6.052280120000002,110767.2806,2025-05-23T00:49:00,345,
110761.97,110807.2,110807.21,110640,3.195750489999998,110777.9664,2025-05-23T00:50:00,298,
110804.52,110781.92,110804.69,110650,2.54195228,110725.3538,2025-05-23T00:51:00,195,
110781.91,110806.39,110807.89,110680,0.9981511199999998,110782.986,2025-05-23T00:52:00,202,
110806.39,110825.57,110834.66,110700,4.55332599,110809.8016,2025-05-23T00:53:00,254,
110825.55,110818.66,110834.1,110680,3.297811239999998,110802.6909,2025-05-23T00:54:00,214,
110818.67,110723.59,110818.67,110716.65,1.9451160800000005,110793.8765,2025-05-23T00:55:00,201,
110721.79,110717.82,110801.6,110580,1.8016029699999991,110675.175,2025-05-23T00:56:00,241,
110610,110722.59,110758.31,110610,1.8022910500000004,110683.3828,2025-05-23T00:57:00,189,
110722.59,110793.13,110796.98,110620,3.0593030299999984,110736.8488,2025-05-23T00:58:00,276,
110670,110850.7,110877.17,110670,4.228675199999999,110804.8099,2025-05-23T00:59:00,299,
110806.5,110833.01,110875.1,110740,2.509421890000001,110848.0479,2025-05-23T01:00:00,252,
110833.01,110811.62,110833.01,110690,1.27621103,110755.2732,2025-05-23T01:01:00,147,
110811.61,110815.97,110824.14,110700,0.5663388900000002,110775.8741,2025-05-23T01:02:00,129,
110814.54,110836.68,110836.7,110710,3.3105627400000013,110801.3848,2025-05-23T01:03:00,233,
110836.68,110795.18,110838.78,110700,3.138908819999999,110813.8203,2025-05-23T01:04:00,184,
110795.18,110755.13,110795.4,110650,7.207189499999997,110721.9604,2025-05-23T01:05:00,305,
110755.13,110837.3,110837.3,110660,3.0199009399999963,110770.1478,2025-05-23T01:06:00,299,
110833.34,110858.47,110859.95,110730,1.80308946,110781.2227,2025-05-23T01:07:00,211,
110858.46,110899.92,110957.57,110750,3.905226659999998,110877.5173,2025-05-23T01:08:00,398,
110899.91,110859.4,110904.52,110790,1.8399096800000012,110868.6286,2025-05-23T01:09:00,233,
110882.07,110875.21,110902.85,110790,3.4674115,110876.6785,2025-05-23T01:10:00,250,
110875.21,110857.09,110906.28,110790,2.4576893699999984,110856.8833,2025-05-23T01:11:00,230,
110857.08,110872.12,110882.03,110790,0.7011978800000005,110870.8765,2025-05-23T01:12:00,155,
110872.11,110869.65,110890.92,110780,1.81653677,110861.9561,2025-05-23T01:13:00,183,
110864.26,110884.51,110888.42,110780,1.1336241199999997,110816.6117,2025-05-23T01:14:00,163,
110884.5,110853.14,110884.51,110730,1.2131919500000001,110802.8103,2025-05-23T01:15:00,136,
110853.14,110875.2,110879.48,110740,2.4118511400000004,110839.2401,2025-05-23T01:16:00,208,
110875.2,110890.23,110905.34,110770,1.1987568100000006,110875.5631,2025-05-23T01:17:00,162,
110888.01,110870.16,110892.84,110770,3.1357010300000003,110849.1883,2025-05-23T01:18:00,213,
110870.16,110859.58,110880.88,110770,1.7630342300000013,110829.6049,2025-05-23T01:19:00,163,
110859.59,110770,110859.59,110770,1.16381176,110831.1824,2025-05-23T01:20:00,122,
110857.56,110803.75,110857.56,110730,3.3001827200000005,110816.2681,2025-05-23T01:21:00,153,
110803.75,110825.42,110827.22,110710,3.887014369999997,110774.7075,2025-05-23T01:22:00,236,
110825.42,110828.25,110830.27,110730,0.99768499,110814.3998,2025-05-23T01:23:00,180,
110818.52,110855.71,110900.82,110730,8.479295639999997,110857.2376,2025-05-23T01:24:00,276,
110862.92,110795.61,110862.92,110700,31.53158180000002,110829.0754,2025-05-23T01:25:00,202,
110795.61,110744.79,110800.72,110640,3.340376029999999,110759.6436,2025-05-23T01:26:00,266,
110744.79,110716.02,110744.79,110630,0.9824258300000002,110682.0466,2025-05-23T01:27:00,154,
110716.01,110677.37,110716.02,110570,4.605788099999999,110697.6184,2025-05-23T01:28:00,190,
110677.37,110724.91,110724.93,110580,2.707386139999998,110696.7755,2025-05-23T01:29:00,218,
110724.91,110776.16,110790.27,110600,7.058006850000004,110699.8203,2025-05-23T01:30:00,262,
110776.15,110739.24,110782.05,110660,17.617951430000012,110766.9251,2025-05-23T01:31:00,212,
110741.2,110771.42,110776.58,110640,0.9299436600000002,110736.0144,2025-05-23T01:32:00,171,
110771.41,110665.87,110771.98,110590,4.875275499999996,110698.2544,2025-05-23T01:33:00,261,
110660.44,110710.08,110749.7,110600,1.379789079999999,110677.3652,2025-05-23T01:34:00,216,
110708.95,110792.57,110799.99,110600,1.8879427599999994,110723.2315,2025-05-23T01:35:00,265,
110791.82,110782.29,110816.74,110680,1.4302748100000005,110754.3114,2025-05-23T01:36:00,174,
110782.29,110753.4,110789.62,110680,1.32143401,110753.1399,2025-05-23T01:37:00,159,
110786.29,110775.77,110816.74,110690,1.5898686100000001,110785.2588,2025-05-23T01:38:00,181,
110775.77,110816.73,110830.69,110680,18.682391889999998,110790.8684,2025-05-23T01:39:00,223,
110816.73,110806.07,110816.73,110690,2.20668703,110777.2906,2025-05-23T01:40:00,144,
110803.9,110786.61,110803.9,110630,3.3643026700000025,110751.6524,2025-05-23T01:41:00,255,
110786.61,110791.68,110801.63,110660,0.5167252599999999,110708.616,2025-05-23T01:42:00,106,
110791.68,110821.06,110821.06,110690,2.6449848599999997,110792.2226,2025-05-23T01:43:00,179,
110821.06,110784.21,110830.28,110690,2.005463260000001,110787.1612,2025-05-23T01:44:00,189,
110807,110817.4,110826.48,110690,1.73964119,110793.4221,2025-05-23T01:45:00,195,
110817.41,110800,110820.21,110710,1.9086402699999994,110807.0067,2025-05-23T01:46:00,158,
110812.03,110787.19,110812.03,110680,1.3800878,110764.0521,2025-05-23T01:47:00,198,
110787.19,110746.21,110791.1,110660,3.4441401999999988,110743.0162,2025-05-23T01:48:00,214,
110791.1,110786.92,110792.35,110670,0.6774249999999999,110759.5421,2025-05-23T01:49:00,139,
110786.92,110811.35,110817.43,110670,1.0284575499999997,110757.0717,2025-05-23T01:50:00,147,
110813.76,110834.71,110838.6,110700,1.8832276900000002,110732.9864,2025-05-23T01:51:00,165,
110836.1,110833.6,110844.14,110700,4.287013359999997,110802.76,2025-05-23T01:52:00,220,
110833.59,110808.99,110833.59,110670,2.901598960000001,110780.015,2025-05-23T01:53:00,216,
110808.92,110820.95,110820.95,110710,1.4087124599999994,110812.8553,2025-05-23T01:54:00,196,
110820.37,110795.67,110820.37,110700,2.2894220499999993,110759.9101,2025-05-23T01:55:00,124,
110792.7,110794.87,110816.04,110700,1.6192518700000005,110787.0932,2025-05-23T01:56:00,159,
110795.01,110810.33,110813.88,110690,1.3048736499999993,110745.0352,2025-05-23T01:57:00,167,
110810.33,110847.86,110859.99,110700,4.373167389999998,110754.9548,2025-05-23T01:58:00,213,
110710,110855.98,110855.98,110710,2.400252909999999,110745.9028,2025-05-23T01:59:00,149,
110837,110812.84,110853.89,110700,5.383320209999999,110816.2002,2025-05-23T02:00:00,157,
110710,110788.01,110835.1,110710,1.38147202,110804.1749,2025-05-23T02:01:00,175,
110788.01,110792.84,110817.22,110700,1.311317669999999,110769.4094,2025-05-23T02:02:00,192,
110787.68,110815.13,110823.1,110700,13.104567430000005,110794.5254,2025-05-23T02:03:00,220,
110800.1,110818.24,110858.57,110700,25.250222470000043,110818.0465,2025-05-23T02:04:00,234,
110818.24,110794.65,110825.3,110700,12.940289550000001,110816.1361,2025-05-23T02:05:00,193,
110794.66,110778.97,110814.1,110680,2.0321846,110774.9569,2025-05-23T02:06:00,139,
110778.97,110797.4,110814.1,110690,0.6094231699999998,110755.165,2025-05-23T02:07:00,110,
110797.39,110761.01,110814.1,110670,2.58205905,110776.2835,2025-05-23T02:08:00,141,
110761.01,110654.89,110814,110620,4.950099209999994,110711.6767,2025-05-23T02:09:00,294,
110654.9,110586.02,110710.6,110510,1.8639780200000002,110619.3398,2025-05-23T02:10:00,227,
110510,110530.27,110660,110450,12.238472349999999,110561.2966,2025-05-23T02:11:00,463,
110530.27,110485.98,110554.03,110380,38.90737172999999,110495.6749,2025-05-23T02:12:00,543,
110485.98,110450,110495.24,110380,49.05917715000004,110465.5535,2025-05-23T02:13:00,238,
110495.24,110488.42,110514.54,110390,3.84310134,110488.4008,2025-05-23T02:14:00,216,
110488.42,110478.91,110523.35,110120,30.84349940999999,110273.7622,2025-05-23T02:15:00,417,
110479.04,110466.29,110499.43,110320,11.378373109999995,110427.8988,2025-05-23T02:16:00,293,
110472.02,110463,110493.59,110350,3.2878525299999986,110410.7363,2025-05-23T02:17:00,192,
110458.47,110350,110488.3,110350,3.95068851,110457.4797,2025-05-23T02:18:00,294,
110480.79,110558.52,110558.53,110350,1.8852310599999993,110421.9724,2025-05-23T02:19:00,204,
110473.7,110577.94,110600.3,110410,3.4346520399999982,110517.0839,2025-05-23T02:20:00,275,
110571.92,110460,110627.11,110410,4.0001124699999995,110518.9737,2025-05-23T02:21:00,269,
110460,110588.9,110629.19,110460,1.1157136599999997,110568.16,2025-05-23T02:22:00,178,
110588.9,110574.97,110602.56,110400,4.166592540000003,110538.5585,2025-05-23T02:23:00,252,
110574.97,110460,110624.27,110460,3.1450837799999998,110554.3188,2025-05-23T02:24:00,213,
110551.95,110610.59,110622.83,110450,2.5778694600000005,110542.799,2025-05-23T02:25:00,248,
110611.86,110599.25,110644.21,110510,2.3959903,110586.9373,2025-05-23T02:26:00,167,
110599.24,110584,110599.24,110500,4.8013938,110554.3013,2025-05-23T02:27:00,210,
110584,110526.5,110601.38,110500,1.4441956499999997,110565.8233,2025-05-23T02:28:00,105,
110526.5,110578.21,110599.95,110480,4.232479539999994,110570.5847,2025-05-23T02:29:00,260,
110546.4,110628.93,110640.95,110480,7.317194740000003,110581.2034,2025-05-23T02:30:00,257,
110560.9,110610.21,110628.93,110470,3.402756189999997,110569.0574,2025-05-23T02:31:00,218,
110608.61,110580,110635.42,110490,1.7752251599999995,110585.8768,2025-05-23T02:32:00,188,
110580,110570.56,110615.48,110440,7.526274909999995,110565.0525,2025-05-23T02:33:00,247,
110577.18,110583.34,110594.33,110460,1.4700320999999994,110530.0478,2025-05-23T02:34:00,123,
110581.63,110502.38,110581.63,110400,10.562694709999997,110492.2587,2025-05-23T02:35:00,279,
110497.86,110530.22,110537.54,110360,8.48218891,110488.2822,2025-05-23T02:36:00,326,
110530.22,110520.09,110530.95,110400,7.786247099999993,110504.0194,2025-05-23T02:37:00,271,
110520.09,110620.43,110625.56,110410,1.4354841600000012,110506.0774,2025-05-23T02:38:00,277,
110620.49,110710.95,110710.96,110510,2.859299649999992,110595.2717,2025-05-23T02:39:00,384,
110708.84,110698.8,110735.77,110580,10.980209380000005,110694.9021,2025-05-23T02:40:00,308,
110695.87,110677.29,110703.78,110600,0.740763170000001,110688.8929,2025-05-23T02:41:00,232,
110677.28,110635.41,110679.4,110540,2.341299279999996,110619.7704,2025-05-23T02:42:00,255,
110633.45,110670.14,110674.85,110550,2.1796803399999938,110624.2981,2025-05-23T02:43:00,249,
110670.14,110648.05,110675.81,110648.04,0.6326884499999992,110667.9351,2025-05-23T02:44:00,161,
110648.05,110510.9,110660.54,110420,5.470133599999998,110555.1524,2025-05-23T02:45:00,306,
110510.41,110488.8,110520.44,110360,3.8737665100000003,110482.5707,2025-05-23T02:46:00,136,
110501.15,110380,110510.23,110370,2.9475509499999997,110462.2433,2025-05-23T02:47:00,157,
110482.67,110440.01,110482.67,110370,4.294811469999998,110447.6743,2025-05-23T02:48:00,199,
110421.7,110461.3,110463.75,110360,3.449601280000001,110418.9534,2025-05-23T02:49:00,312,
110461.24,110438.32,110477.24,110340,9.64971313,110413.3502,2025-05-23T02:50:00,283,
110438.32,110421.72,110481.11,110330,9.695631090000001,110387.3424,2025-05-23T02:51:00,288,
110424.72,110421.45,110440.85,110310,0.4062910399999997,110385.3474,2025-05-23T02:52:00,191,
110406.8,110440.57,110469.57,110310,10.576718980000006,110409.2627,2025-05-23T02:53:00,279,
110441.41,110408.2,110441.41,110310,6.988990530000001,110409.8072,2025-05-23T02:54:00,240,
110399,110414.99,110433.83,110310,3.450056839999996,110395.1517,2025-05-23T02:55:00,203,
110415,110456.38,110499.42,110310,5.0304402900000005,110420.3268,2025-05-23T02:56:00,243,
110465.17,110410,110528.79,110350,4.866413899999997,110441.2574,2025-05-23T02:57:00,266,
110423,110528.05,110546.44,110410,7.000341800000001,110489.8595,2025-05-23T02:58:00,206,
110528.04,110508.1,110531.11,110400,7.582851120000002,110494.1037,2025-05-23T02:59:00,233,
110502.7,110440,110554.63,110410,5.326438659999998,110502.5104,2025-05-23T03:00:00,201,
110535.14,110554.28,110564.75,110430,1.1237132799999996,110499.1787,2025-05-23T03:01:00,188,
110556.14,110586.05,110586.18,110430,2.91132701,110545.6049,2025-05-23T03:02:00,208,
110586.06,110553.2,110586.17,110460,4.047618199999999,110543.7671,2025-05-23T03:03:00,110,
110583.27,110614.91,110618.72,110470,1.4492688499999997,110566.2916,2025-05-23T03:04:00,142,
110614.91,110605.96,110614.91,110500,3.2973087299999992,110589.5019,2025-05-23T03:05:00,124,
110605.96,110625.62,110625.62,110500,1.7878043599999993,110592.3565,2025-05-23T03:06:00,141,
110625.61,110668.3,110670.75,110520,1.265857690000001,110592.6509,2025-05-23T03:07:00,174,
110668.29,110659.89,110668.29,110560,2.036366809999998,110596.7119,2025-05-23T03:08:00,138,
110659.89,110650.9,110670.16,110570,0.5825219300000004,110652.9364,2025-05-23T03:09:00,113,
110670.14,110670.14,110670.16,110570,1.6373225099999995,110635.7689,2025-05-23T03:10:00,124,
110670.14,110685.98,110689.97,110570,4.752878139999995,110650.293,2025-05-23T03:11:00,246,
110685.97,110789.6,110793.55,110600,5.569177219999998,110716.0865,2025-05-23T03:12:00,226,
110785.7,110680,110789.61,110670,1.3116278699999997,110763.8305,2025-05-23T03:13:00,130,
110789.61,110785.44,110789.61,110670,1.718251069999999,110741.8708,2025-05-23T03:14:00,166,
110784.48,110731.13,110784.48,110660,3.660226400000001,110745.4539,2025-05-23T03:15:00,204,
110731.13,110751.78,110751.78,110640,1.14712631,110696.034,2025-05-23T03:16:00,119,
110751.54,110752.21,110752.22,110620,1.3875226199999997,110721.2312,2025-05-23T03:17:00,136,
110752.21,110794.14,110814.53,110660,1.89643309,110753.4545,2025-05-23T03:18:00,227,
110690,110775.07,110823.16,110690,1.9449335099999987,110790.9852,2025-05-23T03:19:00,199,
110773.87,110762.82,110775.19,110670,1.6439555199999998,110737.1679,2025-05-23T03:20:00,109,
110762.82,110791.21,110826.68,110680,1.776777349999999,110793.8199,2025-05-23T03:21:00,241,
110747.5,110790.48,110790.48,110660,1.3268267499999995,110728.1774,2025-05-23T03:22:00,130,
110747.4,110784.71,110789.92,110680,0.4744769700000001,110775.2045,2025-05-23T03:23:00,99,
110784.81,110790.76,110817.81,110680,1.0973392400000002,110749.5368,2025-05-23T03:24:00,155,
110789.29,110749.9,110810,110660,12.692600799999997,110747.6252,2025-05-23T03:25:00,153,
110768.8,110805.91,110811.35,110670,1.0877689199999998,110754.9676,2025-05-23T03:26:00,160,
110805.91,110670,110816.43,110670,1.2939449299999992,110755.8771,2025-05-23T03:27:00,134,
110750,110794.5,110829.03,110700,1.0838252100000003,110801.7862,2025-05-23T03:28:00,162,
110794.49,110813.8,110829.07,110700,1.4160083999999997,110762.2949,2025-05-23T03:29:00,143,
110750,110800.62,110813.81,110710,1.6775455499999985,110789.1174,2025-05-23T03:30:00,162,
110750,110798.48,110806.99,110700,0.99824128,110776.2213,2025-05-23T03:31:00,138,
110804.2,110848.44,110855.45,110710,1.09196417,110765.2999,2025-05-23T03:32:00,157,
110846.81,110796.9,110855.43,110710,2.8439444400000005,110805.3263,2025-05-23T03:33:00,136,
110816.07,110796.74,110818.27,110710,1.2318165899999998,110768.5875,2025-05-23T03:34:00,84,
110796.74,110743.79,110796.74,110640,2.02707824,110738.9037,2025-05-23T03:35:00,128,
110743.78,110708.2,110751.67,110640,12.11114444999999,110724.9039,2025-05-23T03:36:00,141,
110743.05,110735.29,110744.49,110640,1.515473550000001,110698.8684,2025-05-23T03:37:00,73,
110735.29,110732.42,110746.04,110650,0.7965202299999997,110729.6752,2025-05-23T03:38:00,104,
110732.41,110723.08,110751.94,110640,7.722147889999998,110704.9011,2025-05-23T03:39:00,198,
110721.21,110675.94,110736.82,110580,7.807669829999997,110703.7416,2025-05-23T03:40:00,200,
110675.93,110641.5,110697.98,110580,6.332621539999998,110653.4373,2025-05-23T03:41:00,273,
110696.69,110680.09,110704.3,110600,0.742721220000001,110658.9483,2025-05-23T03:42:00,123,
110680.09,110713.35,110733.54,110600,1.5789139799999992,110697.5403,2025-05-23T03:43:00,240,
110714.24,110762.26,110768.59,110630,5.6651174200000005,110723.8742,2025-05-23T03:44:00,243,
110762.26,110710.98,110762.26,110620,13.706146500000006,110727.1123,2025-05-23T03:45:00,282,
110710.98,110670,110710.98,110570,15.528152419999998,110667.9968,2025-05-23T03:46:00,278,
110670.01,110672.43,110679.95,110540,35.13856679999999,110639.5594,2025-05-23T03:47:00,219,
110672.43,110618.7,110672.43,110550,12.522916980000003,110634.2828,2025-05-23T03:48:00,183,
110640.92,110642.41,110657.17,110550,9.383033359999999,110624.1942,2025-05-23T03:49:00,178,
110618.7,110605.97,110642.41,110550,4.021956459999999,110618.3703,2025-05-23T03:50:00,252,
110605.97,110562.8,110606.7,110490,4.3830017799999945,110574.3833,2025-05-23T03:51:00,258,
110562.8,110615.01,110615.01,110460,4.52728703,110545.6516,2025-05-23T03:52:00,235,
110615.01,110572.4,110678,110549.3,1.7677127000000004,110617.232,2025-05-23T03:53:00,187,
110678,110748.53,110753.26,110572.3,1.568779659999999,110665.3729,2025-05-23T03:54:00,203,
110749.89,110734.93,110753.26,110650,2.6807451999999996,110717.4059,2025-05-23T03:55:00,167,
110734.92,110704.93,110744.98,110620,3.1374060600000013,110708.9107,2025-05-23T03:56:00,185,
110710.38,110796.9,110837.36,110620,3.6980222899999986,110768.2536,2025-05-23T03:57:00,262,
110832.48,110753.35,110838.86,110710,4.4530006299999965,110766.5989,2025-05-23T03:58:00,204,
110797,110718.99,110797,110620,2.15353268,110687.8425,2025-05-23T03:59:00,149,
110718.99,110778.4,110787.85,110630,5.407949909999998,110724.0177,2025-05-23T04:00:00,271,
110776.62,110795.96,110802.27,110680,2.256140029999998,110756.9996,2025-05-23T04:01:00,156,
110700,110719,110795.95,110660,2.668909249999999,110747.6601,2025-05-23T04:02:00,188,
110756.6,110698.1,110756.6,110620,1.7400271399999996,110701.8451,2025-05-23T04:03:00,170,
110719.2,110630,110743.46,110620,2.2862530199999993,110702.7113,2025-05-23T04:04:00,173,
110698,110735.82,110743.46,110630,1.2901339300000005,110701.0599,2025-05-23T04:05:00,126,
110735.82,110795.07,110799.4,110630,1.43857029,110723.3226,2025-05-23T04:06:00,213,
110772.9,110834.9,110841.44,110690,1.3729502600000003,110808.3813,2025-05-23T04:07:00,195,
110828.14,110802.97,110860.29,110730,6.452214269999997,110836.807,2025-05-23T04:08:00,223,
110793.77,110814.13,110814.14,110710,3.433007899999998,110785.2708,2025-05-23T04:09:00,129,
110710,110812.51,110814.16,110710,0.8966084400000005,110784.3959,2025-05-23T04:10:00,82,
110812.51,110794.23,110812.51,110700,1.2588983299999996,110764.8467,2025-05-23T04:11:00,125,
110794.22,110765.46,110794.22,110660,1.5309874799999994,110737.845,2025-05-23T04:12:00,175,
110759.05,110778.09,110778.09,110660,1.4723253899999993,110712.0599,2025-05-23T04:13:00,106,
110778.09,110831.73,110831.73,110690,3.745085659999994,110799.8568,2025-05-23T04:14:00,385,
110831.72,110778.8,110831.73,110690,4.35405618,110791.3793,2025-05-23T04:15:00,211,
110778.79,110755.74,110779.6,110680,0.42071978999999987,110765.9764,2025-05-23T04:16:00,100,
110755.74,110778.43,110782.07,110660,2.2324506499999996,110739.9294,2025-05-23T04:17:00,169,
110748.2,110763.82,110785.13,110680,0.7306655600000002,110740.0243,2025-05-23T04:18:00,113,
110748.2,110748.2,110764.91,110670,0.2814214599999999,110695.391,2025-05-23T04:19:00,86,
110759.03,110763.53,110771.52,110660,0.9565253300000006,110715.6627,2025-05-23T04:20:00,101,
110758.91,110769.41,110769.41,110660,0.5654514199999999,110684.4443,2025-05-23T04:21:00,78,
110769.42,110680,110794.85,110670,1.0807138200000002,110723.9701,2025-05-23T04:22:00,100,
110792.04,110840.96,110853.59,110690,2.0258143199999994,110813.4347,2025-05-23T04:23:00,217,
110840.96,110829.67,110842.6,110720,2.113334499999998,110813.916,2025-05-23T04:24:00,189,
110829.68,110829.67,110829.68,110720,0.24865867000000003,110748.7303,2025-05-23T04:25:00,56,
110829.68,110847.44,110849.89,110720,0.6694874500000002,110790.2152,2025-05-23T04:26:00,133,
110847.44,110885.07,110899.28,110730,1.4159837799999995,110861.5521,2025-05-23T04:27:00,206,
110885.07,110899.55,110900.61,110780,1.2302837600000012,110852.7354,2025-05-23T04:28:00,147,
110899.55,110888.37,110912.2,110790,1.4685242699999999,110877.6311,2025-05-23T04:29:00,151,
110893.01,110872.34,110898.8,110800,0.9262179500000001,110873.8778,2025-05-23T04:30:00,133,
110872.34,110876.68,110876.7,110819.9,1.6866828100000015,110826.2416,2025-05-23T04:31:00,132,
110876.68,110790,110884.49,110780,1.8383463299999998,110851.8169,2025-05-23T04:32:00,156,
110893.74,110886.66,110904.28,110800,1.2371650599999995,110841.5818,2025-05-23T04:33:00,122,
110886.66,110888.82,110888.83,110780,0.7094792800000004,110832.9144,2025-05-23T04:34:00,93,
110825,110899.41,110899.41,110824.9,0.32248906,110878.8849,2025-05-23T04:35:00,51,
110899.41,110954.36,110958.31,110790,1.5806555400000006,110901.2493,2025-05-23T04:36:00,188,
110850,111002.26,111010.22,110850,0.9394305300000002,110978.8537,2025-05-23T04:37:00,203,
111002.27,111018.29,111027.6,110890,2.9437166799999996,110991.5793,2025-05-23T04:38:00,184,
110920.5,110980,111018.31,110890,2.558062419999999,110981.4243,2025-05-23T04:39:00,208,
110977.53,110955,110980,110880,0.69983247,110947.8534,2025-05-23T04:40:00,109,
110955,110920.26,110955.01,110850,1.519013190000003,110931.9685,2025-05-23T04:41:00,166,
110918.94,110905.01,110932.1,110810,0.6340772200000003,110874.1819,2025-05-23T04:42:00,107,
110908.47,110934.1,110937.68,110830,2.060664169999995,110923.9801,2025-05-23T04:43:00,431,
110931.82,110962.6,110966.07,110830,1.52175597,110950.9226,2025-05-23T04:44:00,194,
110962.61,110938.51,111013.16,110850,2.5095587599999996,110969.6293,2025-05-23T04:45:00,178,
110933.92,110820,110937.9,110820,5.055867530000049,110900.3181,2025-05-23T04:46:00,839,
110909.24,110909.87,110938.07,110820,1.4263418800000007,110910.5827,2025-05-23T04:47:00,165,
110912.24,110921.62,110932.1,110820,0.3317100700000002,110863.0971,2025-05-23T04:48:00,147,
110921.33,110921.79,110932.1,110820,2.7159421300000015,110910.6307,2025-05-23T04:49:00,170,
110921.44,110898.48,110943.01,110820,1.1388141,110904.4821,2025-05-23T04:50:00,190,
